0.9548276835, 0.0011201056
0.9548417115, 0.0025457796
0.9548699123, 0.0045825119
0.9548838680, 0.0064154938
0.9549406436, 0.0083845344
0.9549973951, 0.0104893444
0.9550684158, 0.0126621354
0.9551109583, 0.0143595410
0.9551535249, 0.0159211773
0.9552388511, 0.0179582956
0.9552956870, 0.0195879130
0.9553953187, 0.0214893585
0.9554521426, 0.0231868606
0.9555374929, 0.0250882095
0.9556370884, 0.0271933090
0.9557224267, 0.0291625426
0.9558220704, 0.0309961034
0.9559359835, 0.0328976454
0.9560783627, 0.0353424575
0.9561779100, 0.0377190955
0.9562775417, 0.0396205410
0.9564342746, 0.0416581418
0.9565196008, 0.0436952601
0.9566906031, 0.0458008420
0.9568473119, 0.0479742120
0.9570183021, 0.0501476785
0.9571893284, 0.0521174911
0.9573603307, 0.0542230730
0.9575312726, 0.0566680782
0.9577165079, 0.0590452951
0.9579301854, 0.0621015515
0.9581438869, 0.0650220386
0.9583290981, 0.0675350249
0.9584430232, 0.0693686822
0.9586140857, 0.0711348409
0.9587566097, 0.0727650373
0.9588705228, 0.0746665793
0.9590414888, 0.0769758151
0.9591839645, 0.0788775501
0.9593406251, 0.0813224587
0.9594688074, 0.0832919818
0.9596826296, 0.0855336225
0.9598822910, 0.0870963202
0.9600390722, 0.0888623824
0.9602386733, 0.0907645034
0.9604811064, 0.0927347984
0.9607377364, 0.0951803825
0.9610229894, 0.0972867364
0.9612939490, 0.0994608784
0.9614793291, 0.1010234796
0.9618074141, 0.1031980076
0.9620212966, 0.1051002251
0.9623351726, 0.1068673487
0.9625348461, 0.1083621618
0.9628201715, 0.1100612078
0.9630627131, 0.1114205411
0.9633766012, 0.1131197801
0.9636905496, 0.1144795959
0.9640615630, 0.1161792208
0.9644325644, 0.1179467305
0.9647179984, 0.1190348147
0.9650033840, 0.1203944374
0.9652459860, 0.1214143475
0.9656313291, 0.1228425304
0.9659881215, 0.1242026357
0.9663735128, 0.1253592800
0.9667160600, 0.1265156348
0.9670444345, 0.1270609314
0.9673442584, 0.1275381503
0.9676726570, 0.1279476776
0.9680154093, 0.1279499934
0.9683724671, 0.1278166365
0.9687724051, 0.1274799152
0.9691010328, 0.1265996342
0.9693867804, 0.1259227177
0.9696725159, 0.1253136858
0.9699297369, 0.1244329224
0.9701583832, 0.1236198506
0.9704441790, 0.1226713955
0.9707585375, 0.1217231334
0.9709015198, 0.1207737133
0.9710587473, 0.1200280437
0.9712874419, 0.1189434333
0.9715018550, 0.1178587265
0.9716162867, 0.1168412288
0.9718307361, 0.1155528680
0.9720023173, 0.1143999870
0.9721452876, 0.1135184516
0.9722739765, 0.1126368197
0.9724313005, 0.1113480729
0.9725886848, 0.1097199029
0.9727459847, 0.1085669254
0.9728890153, 0.1073459668
0.9730607171, 0.1055142394
0.9731752573, 0.1038857799
0.9732754439, 0.1026645318
0.9734185106, 0.1012399192
0.9736044938, 0.0994082883
0.9737762198, 0.0974407916
0.9739193710, 0.0955409865
0.9740053727, 0.0937765648
0.9740627996, 0.0920798347
0.9741773760, 0.0902477213
0.9742919525, 0.0884156078
0.9743921511, 0.0871264751
0.9745067999, 0.0848870538
0.9745785806, 0.0827831123
0.9747074504, 0.0808832108
0.9747649859, 0.0785755189
0.9748510720, 0.0763359046
0.9748800569, 0.0739601351
0.9749375803, 0.0717203278
0.9749807018, 0.0701592705
0.9750238715, 0.0683266746
0.9750670895, 0.0662225402
0.9750959778, 0.0643898478
0.9751390993, 0.0628287905
0.9751822690, 0.0609961946
0.9751825705, 0.0592990785
0.9751971776, 0.0574662896
0.9752546286, 0.0556337902
0.9752977863, 0.0538690790
0.9753124657, 0.0516289823
0.9753270244, 0.0500677319
0.9753988413, 0.0477601365
0.9754135568, 0.0453163859
0.9754282965, 0.0427368659
0.9754572211, 0.0407005196
0.9754576312, 0.0383924417
0.9755151788, 0.0360168652
0.9755297858, 0.0341840763
0.9755229828, 0.0322832580
0.9755233085, 0.0304503727
0.9755094252, 0.0282100829
0.9754956263, 0.0254946007
0.9755175188, 0.0228472443
0.9755178927, 0.0207428204
0.9755183631, 0.0180953193
0.9755044557, 0.0159907989
0.9755048779, 0.0136148363
0.9755052638, 0.0114425277
0.9755199432, 0.0092024310
0.9755203051, 0.0071658917
0.9755063374, 0.0054007945
0.9754781003, 0.0035677161
0.9755355031, 0.0020067553
0.9755356720, 0.0010563703
